제목,카테고리,경도,위도,추가정보
화도읍 마석중앙로37번길 9,업로드,127.303824,37.653573,단속일시:2026-01-13 10:28:50;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6535733;_GPS_Y:127.303824
화도읍 마석중앙로37번길 9,업로드,127.30387,37.653636,단속일시:2026-03-08 15:54:41;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6536360;_GPS_Y:127.303870
화도읍 마석로61번길 18-19,업로드,127.303597,37.657116,단속일시:2026-01-30 10:13:32;단속동:화도읍;단속장소:화도읍 마석로61번길 18-19;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571160;_GPS_Y:127.303597
화도읍 마석중앙로37번길 47,업로드,127.303143,37.65712,단속일시:2026-03-20 14:32:44;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571200;_GPS_Y:127.303143
화도읍 마석중앙로37번길 47,업로드,127.303141,37.657131,단속일시:2026-03-18 14:15:27;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571310;_GPS_Y:127.303141
화도읍 마석중앙로37번길 47,업로드,127.30314,37.657125,단속일시:2026-01-07 19:10:01;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571250;_GPS_Y:127.303140
화도읍 마석중앙로37번길 47,업로드,127.303142,37.65712,단속일시:2026-03-30 14:49:50;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571200;_GPS_Y:127.303142
화도읍 마석중앙로37번길 47,업로드,127.303143,37.657122,단속일시:2026-01-30 10:10:09;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571218;_GPS_Y:127.303143
화도읍 마석중앙로37번길 47,업로드,127.303162,37.657089,단속일시:2026-03-11 14:37:43;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570890;_GPS_Y:127.303162
화도읍 마석중앙로37번길 47,업로드,127.303195,37.657095,단속일시:2026-03-30 14:48:03;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570950;_GPS_Y:127.303195
화도읍 마석중앙로37번길 47,업로드,127.303147,37.657099,단속일시:2026-01-05 10:10:25;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570986;_GPS_Y:127.303147
화도읍 마석중앙로37번길 47,업로드,127.303193,37.657098,단속일시:2026-03-05 10:10:18;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570980;_GPS_Y:127.303193
화도읍 마석중앙로37번길 47,업로드,127.30314,37.657099,단속일시:2026-03-04 10:22:05;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570990;_GPS_Y:127.303140
화도읍 마석중앙로37번길 47,업로드,127.303212,37.657116,단속일시:2026-01-21 10:36:50;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571156;_GPS_Y:127.303212
화도읍 마석중앙로37번길 47,업로드,127.303159,37.657106,단속일시:2026-01-31 10:08:00;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571058;_GPS_Y:127.303159
화도읍 마석중앙로37번길 47,업로드,127.30315,37.657114,단속일시:2026-03-18 14:15:25;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571140;_GPS_Y:127.303150
화도읍 마석중앙로37번길 47,업로드,127.303153,37.657072,단속일시:2026-01-29 10:08:35;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570723;_GPS_Y:127.303153
화도읍 마석중앙로37번길 47,업로드,127.303162,37.657055,단속일시:2026-01-31 10:12:07;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570555;_GPS_Y:127.303162
화도읍 마석중앙로37번길 47,업로드,127.303202,37.657044,단속일시:2026-03-04 10:22:01;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570440;_GPS_Y:127.303202
화도읍 마석중앙로37번길 47,업로드,127.30319,37.657053,단속일시:2026-03-30 14:48:01;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570530;_GPS_Y:127.303190
화도읍 마석중앙로37번길 47,업로드,127.303141,37.657061,단속일시:2026-03-09 14:07:12;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570610;_GPS_Y:127.303141
화도읍 마석중앙로37번길 47,업로드,127.30319,37.657073,단속일시:2026-03-04 10:21:49;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570730;_GPS_Y:127.303190
화도읍 마석중앙로37번길 47,업로드,127.30314,37.657083,단속일시:2026-01-06 10:34:28;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570828;_GPS_Y:127.303140
화도읍 마석중앙로37번길 47,업로드,127.303185,37.657088,단속일시:2026-03-04 10:21:52;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570880;_GPS_Y:127.303185
화도읍 마석중앙로37번길 47,업로드,127.303127,37.657124,단속일시:2026-03-31 14:58:36;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571240;_GPS_Y:127.303127
화도읍 마석중앙로37번길 47,업로드,127.303126,37.657129,단속일시:2026-01-31 10:08:19;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571288;_GPS_Y:127.303126
화도읍 맷돌로 118,업로드,127.303111,37.657138,단속일시:2026-02-02 14:12:53;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571375;_GPS_Y:127.303111
화도읍 마석중앙로37번길 47,업로드,127.303131,37.657138,단속일시:2026-03-16 15:28:23;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571380;_GPS_Y:127.303131
화도읍 맷돌로 118,업로드,127.303132,37.657147,단속일시:2026-01-14 10:14:34;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571466;_GPS_Y:127.303132
화도읍 맷돌로 118,업로드,127.303118,37.657144,단속일시:2026-02-02 14:12:49;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571441;_GPS_Y:127.303118
화도읍 맷돌로 118,업로드,127.303112,37.65714,단속일시:2026-02-21 12:52:53;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571398;_GPS_Y:127.303112
화도읍 맷돌로 118,업로드,127.303123,37.657148,단속일시:2026-01-14 10:14:35;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571480;_GPS_Y:127.303123
화도읍 마석중앙로37번길 47,업로드,127.303118,37.657091,단속일시:2026-03-23 10:06:41;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570910;_GPS_Y:127.303118
화도읍 마석중앙로37번길 47,업로드,127.303133,37.657092,단속일시:2026-03-27 10:35:36;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570920;_GPS_Y:127.303133
화도읍 마석중앙로37번길 47,업로드,127.303129,37.657101,단속일시:2026-01-31 10:12:16;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571011;_GPS_Y:127.303129
화도읍 마석중앙로37번길 47,업로드,127.303134,37.657103,단속일시:2026-03-25 14:05:51;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571030;_GPS_Y:127.303134
화도읍 마석중앙로37번길 47,업로드,127.303122,37.657106,단속일시:2026-03-06 10:48:02;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571060;_GPS_Y:127.303122
화도읍 마석중앙로37번길 47,업로드,127.303127,37.657112,단속일시:2026-01-05 10:10:30;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571121;_GPS_Y:127.303127
화도읍 마석중앙로37번길 47,업로드,127.303122,37.657116,단속일시:2026-03-06 10:47:39;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571160;_GPS_Y:127.303122
화도읍 마석중앙로37번길 47,업로드,127.303135,37.657117,단속일시:2026-03-26 10:40:19;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571170;_GPS_Y:127.303135
화도읍 마석중앙로37번길 47,업로드,127.303122,37.657039,단속일시:2026-01-23 10:33:10;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570391;_GPS_Y:127.303122
화도읍 마석중앙로37번길 47,업로드,127.30312,37.657042,단속일시:2026-01-23 10:33:17;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570418;_GPS_Y:127.303120
화도읍 마석중앙로37번길 47,업로드,127.303113,37.657049,단속일시:2026-01-21 10:35:27;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570485;_GPS_Y:127.303113
화도읍 마석중앙로37번길 47,업로드,127.303111,37.657052,단속일시:2026-01-21 10:35:30;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570523;_GPS_Y:127.303111
화도읍 마석중앙로37번길 47,업로드,127.303134,37.657053,단속일시:2026-01-20 10:31:23;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570531;_GPS_Y:127.303134
화도읍 마석중앙로37번길 47,업로드,127.303123,37.65707,단속일시:2026-01-20 10:31:27;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570695;_GPS_Y:127.303123
화도읍 마석중앙로37번길 47,업로드,127.303117,37.657078,단속일시:2026-02-26 14:30:31;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570780;_GPS_Y:127.303117
화도읍 마석중앙로37번길 47,업로드,127.303131,37.657088,단속일시:2026-03-27 10:35:49;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570880;_GPS_Y:127.303131
화도읍 마석중앙로37번길 47,업로드,127.303107,37.657126,단속일시:2026-02-24 14:05:16;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571260;_GPS_Y:127.303107
화도읍 마석중앙로37번길 47,업로드,127.303103,37.65713,단속일시:2026-03-06 10:48:12;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571300;_GPS_Y:127.303103
화도읍 맷돌로 118,업로드,127.303085,37.657159,단속일시:2026-03-24 10:12:02;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571590;_GPS_Y:127.303085
화도읍 맷돌로 118,업로드,127.3031,37.657163,단속일시:2026-03-11 14:37:48;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571630;_GPS_Y:127.303100
화도읍 맷돌로 118,업로드,127.303106,37.657153,단속일시:2026-01-07 10:19:21;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571526;_GPS_Y:127.303106
화도읍 맷돌로 114,업로드,127.303077,37.65715,단속일시:2026-03-31 14:58:41;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571500;_GPS_Y:127.303077
화도읍 맷돌로 114,업로드,127.303073,37.657143,단속일시:2026-01-12 15:31:13;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571428;_GPS_Y:127.303073
화도읍 맷돌로 118,업로드,127.303082,37.657126,단속일시:2026-03-19 10:26:48;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571260;_GPS_Y:127.303082
화도읍 마석중앙로37번길 47,업로드,127.303108,37.657094,단속일시:2026-02-25 14:44:26;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570940;_GPS_Y:127.303108
화도읍 마석중앙로37번길 47,업로드,127.303091,37.657098,단속일시:2026-01-30 10:09:59;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570976;_GPS_Y:127.303091
화도읍 마석중앙로37번길 47,업로드,127.303072,37.657099,단속일시:2026-01-26 10:44:56;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570991;_GPS_Y:127.303072
화도읍 마석중앙로37번길 47,업로드,127.303082,37.657103,단속일시:2026-01-07 19:12:22;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571028;_GPS_Y:127.303082
화도읍 마석중앙로37번길 47,업로드,127.303077,37.657107,단속일시:2026-02-27 14:31:41;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571070;_GPS_Y:127.303077
화도읍 마석중앙로37번길 47,업로드,127.303084,37.657118,단속일시:2026-03-26 10:40:26;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571180;_GPS_Y:127.303084
화도읍 마석중앙로37번길 47,업로드,127.303105,37.657126,단속일시:2026-03-26 10:39:55;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571260;_GPS_Y:127.303105
화도읍 마석중앙로37번길 47,업로드,127.303088,37.657123,단속일시:2026-02-24 14:05:21;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571230;_GPS_Y:127.303088
화도읍 마석중앙로37번길 47,업로드,127.303106,37.657055,단속일시:2026-01-27 10:07:09;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570545;_GPS_Y:127.303106
화도읍 마석중앙로37번길 47,업로드,127.303082,37.657061,단속일시:2026-03-03 10:39:05;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570610;_GPS_Y:127.303082
화도읍 마석중앙로37번길 47,업로드,127.303085,37.657067,단속일시:2026-01-11 13:48:12;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570670;_GPS_Y:127.303085
화도읍 마석중앙로37번길 47,업로드,127.303102,37.657058,단속일시:2026-02-26 14:30:23;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570580;_GPS_Y:127.303102
화도읍 마석중앙로37번길 47,업로드,127.303093,37.657076,단속일시:2026-02-09 14:22:42;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570758;_GPS_Y:127.303093
화도읍 마석중앙로37번길 47,업로드,127.303092,37.657083,단속일시:2026-02-19 19:11:51;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570835;_GPS_Y:127.303092
화도읍 마석중앙로37번길 47,업로드,127.303084,37.657087,단속일시:2026-01-30 10:09:44;단속동:화도읍;단속장소:화도읍 마석중앙로37번길 47;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6570873;_GPS_Y:127.303084
